Real distance: 0.2173, model distance: 0.2585, diff: 0.0412
Real distance: 0.3582, model distance: 0.3256, diff: 0.0326
Real distance: 0.0078, model distance: 0.0063, diff: 0.0016
Real distance: 0.1429, model distance: 0.1631, diff: 0.0203
Real distance: 0.4637, model distance: 0.4110, diff: 0.0526
Real distance: 0.5142, model distance: 0.4901, diff: 0.0240
Real distance: 0.3853, model distance: 0.3476, diff: 0.0377
Real distance: 0.6225, model distance: 0.6211, diff: 0.0014
Real distance: 0.0638, model distance: 0.1122, diff: 0.0483
Real distance: 0.2029, model distance: 0.2132, diff: 0.0103
Real distance: 0.3768, model distance: 0.3446, diff: 0.0322
Real distance: 0.2543, model distance: 0.2437, diff: 0.0107
Real distance: 0.1853, model distance: 0.1934, diff: 0.0081
Real distance: 0.3861, model distance: 0.3419, diff: 0.0442
Real distance: 0.0194, model distance: 0.0481, diff: 0.0287
Real distance: 0.1808, model distance: 0.2115, diff: 0.0307
Real distance: 0.6418, model distance: 0.6584, diff: 0.0166
Real distance: 0.4419, model distance: 0.4047, diff: 0.0372
Real distance: 0.2303, model distance: 0.2230, diff: 0.0073
Real distance: 0.1112, model distance: 0.1327, diff: 0.0215
Real distance: 0.2753, model distance: 0.2623, diff: 0.0130
Real distance: 0.5934, model distance: 0.5738, diff: 0.0197
Real distance: 0.3217, model distance: 0.3478, diff: 0.0261
Real distance: 0.1638, model distance: 0.1749, diff: 0.0111
Real distance: 0.4913, model distance: 0.4594, diff: 0.0319
Real distance: 0.0089, model distance: 0.0255, diff: 0.0166
Real distance: 0.0552, model distance: 0.0991, diff: 0.0440
Real distance: 0.1498, model distance: 0.2064, diff: 0.0566
Real distance: 0.0167, model distance: 0.0362, diff: 0.0195
Real distance: 0.6545, model distance: 0.6960, diff: 0.0415
Real distance: 0.0177, model distance: 0.0438, diff: 0.0262
Real distance: 0.0586, model distance: 0.1313, diff: 0.0728
Real distance: 0.1399, model distance: 0.1781, diff: 0.0381
Real distance: 0.1370, model distance: 0.1529, diff: 0.0159
Real distance: 0.3274, model distance: 0.3054, diff: 0.0220
Real distance: 0.0106, model distance: 0.0194, diff: 0.0088
Real distance: 0.4168, model distance: 0.3640, diff: 0.0528
Real distance: 0.0306, model distance: 0.0626, diff: 0.0320
Real distance: 0.2816, model distance: 0.2586, diff: 0.0230
Real distance: 0.2774, model distance: 0.2923, diff: 0.0148
Real distance: 0.0083, model distance: 0.0128, diff: 0.0045
Real distance: 0.0448, model distance: 0.0873, diff: 0.0425
Real distance: 0.2102, model distance: 0.2118, diff: 0.0016
Real distance: 0.3962, model distance: 0.3644, diff: 0.0318
Real distance: 0.2368, model distance: 0.2438, diff: 0.0071
Real distance: 0.0348, model distance: 0.1001, diff: 0.0653
Real distance: 0.0241, model distance: 0.0696, diff: 0.0456
Real distance: 0.0299, model distance: 0.0595, diff: 0.0295
Real distance: 0.0576, model distance: 0.0938, diff: 0.0362
Real distance: 0.4064, model distance: 0.3717, diff: 0.0348
Real distance: 0.0185, model distance: 0.0382, diff: 0.0197
Real distance: 0.2342, model distance: 0.2670, diff: 0.0328
Real distance: 0.2702, model distance: 0.2570, diff: 0.0131
Real distance: 0.1309, model distance: 0.1558, diff: 0.0249
Real distance: 0.0882, model distance: 0.1447, diff: 0.0565
Real distance: 0.3514, model distance: 0.3348, diff: 0.0165
Real distance: 0.0528, model distance: 0.0872, diff: 0.0344
Real distance: 0.2090, model distance: 0.2498, diff: 0.0408
Real distance: 0.3924, model distance: 0.3532, diff: 0.0391
Real distance: 0.6168, model distance: 0.6107, diff: 0.0061
Real distance: 0.5321, model distance: 0.5024, diff: 0.0297
Real distance: 0.0567, model distance: 0.0938, diff: 0.0371
Real distance: 0.0035, model distance: 0.0090, diff: 0.0055
Real distance: 0.0086, model distance: 0.0297, diff: 0.0211
Real distance: 0.5917, model distance: 0.5811, diff: 0.0106
Real distance: 0.3864, model distance: 0.3841, diff: 0.0023
Real distance: 0.5507, model distance: 0.5170, diff: 0.0337
Real distance: 0.1519, model distance: 0.2109, diff: 0.0590
Real distance: 0.0181, model distance: 0.0680, diff: 0.0500
Real distance: 0.1445, model distance: 0.1734, diff: 0.0290
Real distance: 0.1429, model distance: 0.1891, diff: 0.0462
Real distance: 0.2388, model distance: 0.2408, diff: 0.0020
Real distance: 0.0142, model distance: 0.0586, diff: 0.0444
Real distance: 0.5805, model distance: 0.5649, diff: 0.0156
Real distance: 0.0062, model distance: 0.0112, diff: 0.0050
Real distance: 0.0152, model distance: 0.0345, diff: 0.0192
Real distance: 0.6252, model distance: 0.6138, diff: 0.0114
Real distance: 0.0602, model distance: 0.1288, diff: 0.0685
Real distance: 0.0735, model distance: 0.1079, diff: 0.0344
Real distance: 0.0968, model distance: 0.1394, diff: 0.0426
Real distance: 0.0135, model distance: 0.0258, diff: 0.0123
Real distance: 0.0392, model distance: 0.0720, diff: 0.0328
Real distance: 0.0787, model distance: 0.1044, diff: 0.0257
Real distance: 0.1162, model distance: 0.1753, diff: 0.0591
Real distance: 0.2523, model distance: 0.2582, diff: 0.0060
Real distance: 0.1361, model distance: 0.1667, diff: 0.0306
Real distance: 0.1392, model distance: 0.1835, diff: 0.0443
Real distance: 0.3059, model distance: 0.3162, diff: 0.0103
Real distance: 0.0593, model distance: 0.0901, diff: 0.0308
Real distance: 0.0523, model distance: 0.1180, diff: 0.0657
Real distance: 0.0111, model distance: 0.0255, diff: 0.0144
Real distance: 0.2288, model distance: 0.2327, diff: 0.0039
Real distance: 0.2302, model distance: 0.2316, diff: 0.0015
Real distance: 0.1811, model distance: 0.2176, diff: 0.0365
Real distance: 0.3506, model distance: 0.3366, diff: 0.0140
Real distance: 0.4153, model distance: 0.4078, diff: 0.0075
Real distance: 0.6018, model distance: 0.5894, diff: 0.0124
Real distance: 0.1304, model distance: 0.1538, diff: 0.0234
Real distance: 0.0708, model distance: 0.1230, diff: 0.0521
Real distance: 0.1105, model distance: 0.1393, diff: 0.0288
Real distance: 0.1556, model distance: 0.2076, diff: 0.0519
Real distance: 0.1268, model distance: 0.1424, diff: 0.0155
Real distance: 0.3748, model distance: 0.3418, diff: 0.0330
Real distance: 0.1638, model distance: 0.1667, diff: 0.0029
Real distance: 0.0207, model distance: 0.0455, diff: 0.0248
Real distance: 0.0972, model distance: 0.1213, diff: 0.0241
Real distance: 0.3211, model distance: 0.3015, diff: 0.0196
Real distance: 0.1542, model distance: 0.1731, diff: 0.0188
Real distance: 0.5855, model distance: 0.5559, diff: 0.0296
Real distance: 0.2067, model distance: 0.2058, diff: 0.0009
Real distance: 0.0351, model distance: 0.0698, diff: 0.0347
Real distance: 0.1350, model distance: 0.1815, diff: 0.0464
Real distance: 0.3928, model distance: 0.3856, diff: 0.0073
Real distance: 0.0036, model distance: 0.0114, diff: 0.0079
Real distance: 0.2893, model distance: 0.3200, diff: 0.0308
Real distance: 0.1105, model distance: 0.1312, diff: 0.0207
Real distance: 0.4597, model distance: 0.4335, diff: 0.0262
Real distance: 0.0793, model distance: 0.1221, diff: 0.0427
Real distance: 0.6845, model distance: 0.7704, diff: 0.0858
Real distance: 0.1417, model distance: 0.1556, diff: 0.0139
Real distance: 0.4162, model distance: 0.4013, diff: 0.0148
Real distance: 0.0468, model distance: 0.0839, diff: 0.0371
Real distance: 0.0409, model distance: 0.0930, diff: 0.0521
Real distance: 0.0096, model distance: 0.0219, diff: 0.0123
Real distance: 0.6208, model distance: 0.6056, diff: 0.0151
Real distance: 0.0503, model distance: 0.0908, diff: 0.0405
Real distance: 0.1957, model distance: 0.2232, diff: 0.0275
Real distance: 0.5737, model distance: 0.5566, diff: 0.0170
Real distance: 0.3711, model distance: 0.3732, diff: 0.0021
Real distance: 0.1105, model distance: 0.1807, diff: 0.0703
Real distance: 0.2163, model distance: 0.2248, diff: 0.0084
Real distance: 0.3016, model distance: 0.2783, diff: 0.0233
Real distance: 0.4440, model distance: 0.4342, diff: 0.0099
Real distance: 0.3826, model distance: 0.3691, diff: 0.0135
Real distance: 0.0206, model distance: 0.0478, diff: 0.0272
Real distance: 0.0327, model distance: 0.0675, diff: 0.0348
Real distance: 0.0575, model distance: 0.0916, diff: 0.0341
Real distance: 0.0193, model distance: 0.0424, diff: 0.0231
Real distance: 0.0324, model distance: 0.0675, diff: 0.0352
Real distance: 0.1378, model distance: 0.1762, diff: 0.0385
Real distance: 0.3983, model distance: 0.3943, diff: 0.0040
Real distance: 0.0075, model distance: 0.0227, diff: 0.0152
Real distance: 0.5081, model distance: 0.4533, diff: 0.0548
Real distance: 0.0148, model distance: 0.0324, diff: 0.0176
Real distance: 0.0142, model distance: 0.0453, diff: 0.0311
Real distance: 0.5368, model distance: 0.5164, diff: 0.0204
Real distance: 0.2406, model distance: 0.2660, diff: 0.0254
Real distance: 0.1191, model distance: 0.1512, diff: 0.0321
Real distance: 0.0085, model distance: 0.0135, diff: 0.0050
Real distance: 0.0096, model distance: 0.0184, diff: 0.0088
Real distance: 0.4600, model distance: 0.4398, diff: 0.0202
Real distance: 0.4690, model distance: 0.4511, diff: 0.0180
Real distance: 0.3129, model distance: 0.2803, diff: 0.0326
Real distance: 0.5844, model distance: 0.5652, diff: 0.0192
Real distance: 0.0609, model distance: 0.1161, diff: 0.0553
Real distance: 0.3818, model distance: 0.3340, diff: 0.0478
Real distance: 0.0449, model distance: 0.0868, diff: 0.0419
Real distance: 0.0211, model distance: 0.0456, diff: 0.0245
Real distance: 0.0187, model distance: 0.0416, diff: 0.0229
Real distance: 0.0283, model distance: 0.0531, diff: 0.0248
Real distance: 0.1359, model distance: 0.1556, diff: 0.0197
Real distance: 0.1380, model distance: 0.1652, diff: 0.0272
Real distance: 0.0083, model distance: 0.0188, diff: 0.0106
Real distance: 0.2666, model distance: 0.2572, diff: 0.0093
Real distance: 0.4449, model distance: 0.4122, diff: 0.0327
Real distance: 0.0117, model distance: 0.0308, diff: 0.0191
Real distance: 0.3545, model distance: 0.3295, diff: 0.0250
Real distance: 0.3596, model distance: 0.3219, diff: 0.0376
Real distance: 0.0126, model distance: 0.0490, diff: 0.0364
Real distance: 0.2055, model distance: 0.2065, diff: 0.0010
Real distance: 0.0107, model distance: 0.0461, diff: 0.0354
Real distance: 0.2141, model distance: 0.2149, diff: 0.0008
Real distance: 0.0209, model distance: 0.0533, diff: 0.0324
Real distance: 0.0037, model distance: 0.0122, diff: 0.0084
Real distance: 0.0925, model distance: 0.1251, diff: 0.0326
Real distance: 0.5358, model distance: 0.5019, diff: 0.0339
Real distance: 0.3727, model distance: 0.3377, diff: 0.0350
Real distance: 0.1783, model distance: 0.1857, diff: 0.0074
Real distance: 0.4456, model distance: 0.4003, diff: 0.0453
Real distance: 0.4197, model distance: 0.3967, diff: 0.0230
Real distance: 0.0140, model distance: 0.0374, diff: 0.0234
Real distance: 0.1554, model distance: 0.2096, diff: 0.0542
Real distance: 0.1076, model distance: 0.1400, diff: 0.0324
Real distance: 0.6318, model distance: 0.6400, diff: 0.0083
Real distance: 0.0928, model distance: 0.1242, diff: 0.0314
Real distance: 0.0489, model distance: 0.0826, diff: 0.0337
Real distance: 0.0319, model distance: 0.0734, diff: 0.0415
Real distance: 0.4384, model distance: 0.4285, diff: 0.0099
Real distance: 0.0465, model distance: 0.0768, diff: 0.0303
Real distance: 0.1447, model distance: 0.1915, diff: 0.0468
Real distance: 0.4252, model distance: 0.4018, diff: 0.0234
Real distance: 0.0200, model distance: 0.0563, diff: 0.0363
Real distance: 0.1267, model distance: 0.1726, diff: 0.0459
Real distance: 0.3542, model distance: 0.3054, diff: 0.0488
Real distance: 0.1728, model distance: 0.2285, diff: 0.0557
Real distance: 0.3691, model distance: 0.3764, diff: 0.0074
Real distance: 0.2489, model distance: 0.2878, diff: 0.0389
Real distance: 0.0103, model distance: 0.0234, diff: 0.0130
Real distance: 0.6456, model distance: 0.6670, diff: 0.0213
Real distance: 0.1505, model distance: 0.1710, diff: 0.0204
Real distance: 0.0882, model distance: 0.1140, diff: 0.0258
Real distance: 0.2979, model distance: 0.2990, diff: 0.0010
Real distance: 0.0051, model distance: 0.0017, diff: 0.0034
Real distance: 0.3225, model distance: 0.3041, diff: 0.0183
Real distance: 0.5780, model distance: 0.5475, diff: 0.0305
Real distance: 0.0743, model distance: 0.1163, diff: 0.0420
Real distance: 0.6408, model distance: 0.6561, diff: 0.0154
Real distance: 0.3618, model distance: 0.3469, diff: 0.0149
Real distance: 0.1838, model distance: 0.2166, diff: 0.0328
Real distance: 0.0338, model distance: 0.0656, diff: 0.0319
Real distance: 0.2409, model distance: 0.2560, diff: 0.0151
Real distance: 0.6800, model distance: 0.7404, diff: 0.0604
Real distance: 0.3442, model distance: 0.3344, diff: 0.0098
Real distance: 0.0251, model distance: 0.0595, diff: 0.0344
Real distance: 0.1916, model distance: 0.2056, diff: 0.0139
Real distance: 0.0912, model distance: 0.1686, diff: 0.0774
Real distance: 0.3419, model distance: 0.3284, diff: 0.0135
Real distance: 0.0266, model distance: 0.0584, diff: 0.0317
Real distance: 0.2734, model distance: 0.2571, diff: 0.0163
Real distance: 0.0907, model distance: 0.1208, diff: 0.0301
Real distance: 0.2198, model distance: 0.2569, diff: 0.0371
Real distance: 0.0055, model distance: 0.0302, diff: 0.0247
Real distance: 0.2882, model distance: 0.2784, diff: 0.0098
Real distance: 0.2084, model distance: 0.2416, diff: 0.0333
Real distance: 0.4117, model distance: 0.3721, diff: 0.0395
Real distance: 0.1100, model distance: 0.1651, diff: 0.0551
Real distance: 0.1011, model distance: 0.1319, diff: 0.0308
Real distance: 0.4717, model distance: 0.4228, diff: 0.0489
Real distance: 0.0099, model distance: 0.0106, diff: 0.0007
Real distance: 0.1082, model distance: 0.1602, diff: 0.0520
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2187, model distance: 0.2526, diff: 0.0340
Real distance: 0.0179, model distance: 0.0435, diff: 0.0256
Real distance: 0.3521, model distance: 0.3613, diff: 0.0092
Real distance: 0.0351, model distance: 0.1021, diff: 0.0670
Real distance: 0.5567, model distance: 0.5338, diff: 0.0229
Real distance: 0.3546, model distance: 0.3674, diff: 0.0127
Real distance: 0.0938, model distance: 0.1247, diff: 0.0309
Real distance: 0.1790, model distance: 0.1941, diff: 0.0151
Real distance: 0.0087, model distance: 0.0069, diff: 0.0017
Real distance: 0.3488, model distance: 0.3160, diff: 0.0328
Real distance: 0.2638, model distance: 0.2776, diff: 0.0138
Real distance: 0.0845, model distance: 0.1248, diff: 0.0403
Real distance: 0.0216, model distance: 0.0496, diff: 0.0280
Real distance: 0.0177, model distance: 0.0590, diff: 0.0413
Real distance: 0.0167, model distance: 0.0410, diff: 0.0243
Real distance: 0.3487, model distance: 0.3302, diff: 0.0185
Real distance: 0.5424, model distance: 0.4997, diff: 0.0426
Real distance: 0.0169, model distance: 0.0470, diff: 0.0301
Real distance: 0.2321, model distance: 0.2429, diff: 0.0108
Real distance: 0.0677, model distance: 0.1198, diff: 0.0520
Real distance: 0.0108, model distance: 0.0384, diff: 0.0276
Real distance: 0.1906, model distance: 0.2107, diff: 0.0202
Real distance: 0.0045, model distance: 0.0216, diff: 0.0171
Real distance: 0.1551, model distance: 0.1881, diff: 0.0329
Real distance: 0.0094, model distance: 0.0456, diff: 0.0363
Real distance: 0.5199, model distance: 0.5056, diff: 0.0143
Real distance: 0.1066, model distance: 0.1329, diff: 0.0263
Real distance: 0.1607, model distance: 0.1681, diff: 0.0074
Real distance: 0.0966, model distance: 0.1478, diff: 0.0512
Real distance: 0.1759, model distance: 0.2358, diff: 0.0599
Real distance: 0.0060, model distance: 0.0047, diff: 0.0013
Real distance: 0.3279, model distance: 0.2939, diff: 0.0340
Real distance: 0.0262, model distance: 0.0539, diff: 0.0278
Real distance: 0.5644, model distance: 0.5350, diff: 0.0293
Real distance: 0.5172, model distance: 0.4666, diff: 0.0506
Real distance: 0.5731, model distance: 0.5351, diff: 0.0380
Real distance: 0.0242, model distance: 0.0617, diff: 0.0375
Real distance: 0.2605, model distance: 0.2485, diff: 0.0119
Real distance: 0.1351, model distance: 0.1608, diff: 0.0257
Real distance: 0.3253, model distance: 0.3193, diff: 0.0060
Real distance: 0.0186, model distance: 0.0598, diff: 0.0412
Real distance: 0.2425, model distance: 0.2614, diff: 0.0189
Real distance: 0.1306, model distance: 0.1557, diff: 0.0251
Real distance: 0.6553, model distance: 0.6770, diff: 0.0217
Real distance: 0.0045, model distance: 0.0130, diff: 0.0085
Real distance: 0.0080, model distance: 0.0038, diff: 0.0042
Real distance: 0.0999, model distance: 0.1324, diff: 0.0326
Real distance: 0.0354, model distance: 0.0827, diff: 0.0474
Real distance: 0.2853, model distance: 0.2972, diff: 0.0119
Real distance: 0.0511, model distance: 0.1038, diff: 0.0527
Real distance: 0.4701, model distance: 0.4597, diff: 0.0103
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0891, model distance: 0.1633, diff: 0.0742
Real distance: 0.1097, model distance: 0.1356, diff: 0.0259
Real distance: 0.5295, model distance: 0.4854, diff: 0.0441
Real distance: 0.0834, model distance: 0.1129, diff: 0.0295
Real distance: 0.1384, model distance: 0.1606, diff: 0.0222
Real distance: 0.1578, model distance: 0.2185, diff: 0.0607
Real distance: 0.0096, model distance: 0.0186, diff: 0.0090
Real distance: 0.1766, model distance: 0.2348, diff: 0.0582
Real distance: 0.3475, model distance: 0.3159, diff: 0.0316
Real distance: 0.0226, model distance: 0.0616, diff: 0.0390
Real distance: 0.0311, model distance: 0.0859, diff: 0.0548
Real distance: 0.6213, model distance: 0.6170, diff: 0.0043
Real distance: 0.1092, model distance: 0.1629, diff: 0.0537
Real distance: 0.2231, model distance: 0.2620, diff: 0.0389
Real distance: 0.0153, model distance: 0.0536, diff: 0.0383
Real distance: 0.3105, model distance: 0.3312, diff: 0.0208
Real distance: 0.0106, model distance: 0.0201, diff: 0.0095
Real distance: 0.1036, model distance: 0.1425, diff: 0.0389
Real distance: 0.5670, model distance: 0.5310, diff: 0.0360
Real distance: 0.0123, model distance: 0.0292, diff: 0.0169
Real distance: 0.0190, model distance: 0.0629, diff: 0.0440
Real distance: 0.1248, model distance: 0.1786, diff: 0.0539
Real distance: 0.1732, model distance: 0.2255, diff: 0.0523
Real distance: 0.1912, model distance: 0.2066, diff: 0.0154
Real distance: 0.3664, model distance: 0.3685, diff: 0.0021
Real distance: 0.2779, model distance: 0.2706, diff: 0.0073
Real distance: 0.0366, model distance: 0.0770, diff: 0.0403
Real distance: 0.0724, model distance: 0.1427, diff: 0.0703
Real distance: 0.0053, model distance: 0.0095, diff: 0.0042
Real distance: 0.0081, model distance: 0.0192, diff: 0.0111
Real distance: 0.2184, model distance: 0.2234, diff: 0.0050
Real distance: 0.5611, model distance: 0.5357, diff: 0.0253
Real distance: 0.6293, model distance: 0.6310, diff: 0.0017
Real distance: 0.3280, model distance: 0.3160, diff: 0.0120
Real distance: 0.6051, model distance: 0.5932, diff: 0.0119
Real distance: 0.5612, model distance: 0.5319, diff: 0.0293
Real distance: 0.2538, model distance: 0.2923, diff: 0.0385
Real distance: 0.0288, model distance: 0.0596, diff: 0.0308
Real distance: 0.3398, model distance: 0.3067, diff: 0.0332
Real distance: 0.1895, model distance: 0.2208, diff: 0.0313
Real distance: 0.6277, model distance: 0.6345, diff: 0.0069
Real distance: 0.0273, model distance: 0.0576, diff: 0.0303
Real distance: 0.2759, model distance: 0.2922, diff: 0.0163
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.4964, model distance: 0.4605, diff: 0.0359
Real distance: 0.1465, model distance: 0.2090, diff: 0.0624
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2446, model distance: 0.2530, diff: 0.0084
Real distance: 0.0272, model distance: 0.0641, diff: 0.0369
Real distance: 0.3020, model distance: 0.3263, diff: 0.0243
Real distance: 0.0099, model distance: 0.0187, diff: 0.0087
Real distance: 0.2126, model distance: 0.2123, diff: 0.0003
Real distance: 0.0095, model distance: 0.0214, diff: 0.0119
Real distance: 0.3303, model distance: 0.2984, diff: 0.0319
Real distance: 0.1405, model distance: 0.1591, diff: 0.0186
Real distance: 0.5881, model distance: 0.5643, diff: 0.0237
Real distance: 0.2567, model distance: 0.2722, diff: 0.0155
Real distance: 0.0065, model distance: 0.0023, diff: 0.0041
Real distance: 0.0243, model distance: 0.0546, diff: 0.0303
Real distance: 0.1376, model distance: 0.1650, diff: 0.0274
Real distance: 0.0830, model distance: 0.1222, diff: 0.0392
Real distance: 0.5180, model distance: 0.4739, diff: 0.0440
Real distance: 0.1005, model distance: 0.1390, diff: 0.0385
Real distance: 0.1249, model distance: 0.1664, diff: 0.0415
Real distance: 0.5871, model distance: 0.5528, diff: 0.0343
Real distance: 0.0127, model distance: 0.0295, diff: 0.0168
Real distance: 0.1227, model distance: 0.1507, diff: 0.0279
Real distance: 0.0918, model distance: 0.1269, diff: 0.0352
Real distance: 0.3447, model distance: 0.3559, diff: 0.0112
Real distance: 0.4649, model distance: 0.4078, diff: 0.0571
Real distance: 0.5789, model distance: 0.5618, diff: 0.0171
Real distance: 0.0415, model distance: 0.0983, diff: 0.0568
Real distance: 0.1668, model distance: 0.1775, diff: 0.0107
Real distance: 0.2446, model distance: 0.2676, diff: 0.0229
Real distance: 0.0083, model distance: 0.0104, diff: 0.0021
Real distance: 0.0085, model distance: 0.0208, diff: 0.0123
Real distance: 0.0614, model distance: 0.1249, diff: 0.0634
Real distance: 0.1657, model distance: 0.1801, diff: 0.0144
Real distance: 0.4449, model distance: 0.4328, diff: 0.0121
Real distance: 0.1540, model distance: 0.2066, diff: 0.0525
Real distance: 0.2543, model distance: 0.2496, diff: 0.0047
Real distance: 0.5003, model distance: 0.4629, diff: 0.0374
Real distance: 0.4617, model distance: 0.4401, diff: 0.0216
Real distance: 0.1455, model distance: 0.1759, diff: 0.0305
Real distance: 0.0175, model distance: 0.0420, diff: 0.0245
Real distance: 0.0569, model distance: 0.1283, diff: 0.0714
Real distance: 0.2418, model distance: 0.2889, diff: 0.0471
Real distance: 0.0680, model distance: 0.1401, diff: 0.0721
Real distance: 0.6106, model distance: 0.6041, diff: 0.0066
Real distance: 0.0926, model distance: 0.1422, diff: 0.0496
Real distance: 0.0671, model distance: 0.1039, diff: 0.0369
Real distance: 0.2463, model distance: 0.2367, diff: 0.0096
Real distance: 0.1023, model distance: 0.1722, diff: 0.0700
Real distance: 0.1322, model distance: 0.1885, diff: 0.0563
Real distance: 0.0262, model distance: 0.0565, diff: 0.0303
Real distance: 0.0670, model distance: 0.1088, diff: 0.0418
Real distance: 0.0116, model distance: 0.0223, diff: 0.0107
Real distance: 0.0124, model distance: 0.0296, diff: 0.0171
Real distance: 0.1337, model distance: 0.1841, diff: 0.0503
Real distance: 0.1359, model distance: 0.1622, diff: 0.0263
Real distance: 0.2928, model distance: 0.2680, diff: 0.0248
Real distance: 0.3544, model distance: 0.3643, diff: 0.0099
Real distance: 0.0554, model distance: 0.0900, diff: 0.0346
Real distance: 0.0147, model distance: 0.0350, diff: 0.0203
Real distance: 0.1258, model distance: 0.1599, diff: 0.0341
Real distance: 0.3201, model distance: 0.2956, diff: 0.0245
Real distance: 0.2795, model distance: 0.2864, diff: 0.0068
Real distance: 0.2139, model distance: 0.2136, diff: 0.0003
Real distance: 0.0100, model distance: 0.0298, diff: 0.0198
Real distance: 0.3798, model distance: 0.3430, diff: 0.0368
Real distance: 0.6832, model distance: 0.7576, diff: 0.0744
Real distance: 0.2281, model distance: 0.2238, diff: 0.0043
Real distance: 0.3416, model distance: 0.3195, diff: 0.0221
Real distance: 0.4625, model distance: 0.4553, diff: 0.0072
Real distance: 0.5867, model distance: 0.5764, diff: 0.0103
Real distance: 0.0761, model distance: 0.1131, diff: 0.0370
Real distance: 0.3335, model distance: 0.3442, diff: 0.0107
Real distance: 0.2599, model distance: 0.2853, diff: 0.0254
Real distance: 0.0422, model distance: 0.0794, diff: 0.0372
Real distance: 0.1976, model distance: 0.2058, diff: 0.0082
Real distance: 0.0041, model distance: 0.0170, diff: 0.0128
Real distance: 0.0230, model distance: 0.0727, diff: 0.0497
Real distance: 0.2458, model distance: 0.2515, diff: 0.0057
Real distance: 0.0130, model distance: 0.0556, diff: 0.0426
Real distance: 0.3209, model distance: 0.3230, diff: 0.0021
Real distance: 0.0704, model distance: 0.1294, diff: 0.0589
Real distance: 0.6086, model distance: 0.5970, diff: 0.0116
Real distance: 0.2315, model distance: 0.2635, diff: 0.0319
Real distance: 0.3302, model distance: 0.3149, diff: 0.0153
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.5911, model distance: 0.5680, diff: 0.0231
Real distance: 0.0086, model distance: 0.0307, diff: 0.0221
Real distance: 0.0225, model distance: 0.0427, diff: 0.0202
Real distance: 0.2118, model distance: 0.2401, diff: 0.0282
Real distance: 0.0049, model distance: 0.0025, diff: 0.0024
Real distance: 0.0178, model distance: 0.0434, diff: 0.0256
Real distance: 0.0214, model distance: 0.0489, diff: 0.0276
Real distance: 0.1199, model distance: 0.1426, diff: 0.0227
Real distance: 0.1452, model distance: 0.1944, diff: 0.0492
Real distance: 0.1906, model distance: 0.2230, diff: 0.0324
Real distance: 0.2138, model distance: 0.2025, diff: 0.0113
Real distance: 0.0772, model distance: 0.1058, diff: 0.0286
Real distance: 0.4790, model distance: 0.4350, diff: 0.0440
Real distance: 0.0468, model distance: 0.1228, diff: 0.0760
Real distance: 0.3772, model distance: 0.3321, diff: 0.0451
Real distance: 0.0071, model distance: 0.0042, diff: 0.0029
Real distance: 0.0413, model distance: 0.0783, diff: 0.0370
Real distance: 0.3452, model distance: 0.3362, diff: 0.0090
Real distance: 0.0371, model distance: 0.0797, diff: 0.0426
Real distance: 0.0056, model distance: 0.0135, diff: 0.0079
Real distance: 0.0697, model distance: 0.1036, diff: 0.0340
Real distance: 0.0838, model distance: 0.1148, diff: 0.0311
Real distance: 0.3891, model distance: 0.3552, diff: 0.0339
Real distance: 0.0647, model distance: 0.1027, diff: 0.0379
Real distance: 0.0086, model distance: 0.0148, diff: 0.0062
Real distance: 0.1415, model distance: 0.1854, diff: 0.0439
Real distance: 0.3263, model distance: 0.3024, diff: 0.0239
Real distance: 0.6418, model distance: 0.6322, diff: 0.0096
Real distance: 0.0097, model distance: 0.0222, diff: 0.0125
Real distance: 0.2452, model distance: 0.2234, diff: 0.0218
Real distance: 0.0581, model distance: 0.0914, diff: 0.0333
Real distance: 0.1517, model distance: 0.2053, diff: 0.0536
Real distance: 0.0139, model distance: 0.0313, diff: 0.0175
Real distance: 0.0044, model distance: 0.0053, diff: 0.0008
Real distance: 0.0692, model distance: 0.1349, diff: 0.0658
Real distance: 0.0085, model distance: 0.0082, diff: 0.0002
Real distance: 0.0252, model distance: 0.0763, diff: 0.0511
Real distance: 0.1804, model distance: 0.2150, diff: 0.0346
Real distance: 0.4713, model distance: 0.4639, diff: 0.0074
Real distance: 0.0091, model distance: 0.0158, diff: 0.0067
Real distance: 0.5311, model distance: 0.5071, diff: 0.0240
Real distance: 0.5406, model distance: 0.4951, diff: 0.0456
Real distance: 0.0052, model distance: 0.0018, diff: 0.0034
Real distance: 0.0698, model distance: 0.1027, diff: 0.0329
Real distance: 0.0041, model distance: 0.0056, diff: 0.0016
Real distance: 0.3307, model distance: 0.3104, diff: 0.0202
Real distance: 0.3738, model distance: 0.3854, diff: 0.0116
Real distance: 0.6299, model distance: 0.6179, diff: 0.0120
Real distance: 0.0673, model distance: 0.1245, diff: 0.0572
Real distance: 0.0103, model distance: 0.0389, diff: 0.0286
Real distance: 0.1992, model distance: 0.2313, diff: 0.0321
Real distance: 0.0075, model distance: 0.0164, diff: 0.0089
Real distance: 0.2378, model distance: 0.2850, diff: 0.0472
