Real distance: 0.1981, model distance: 0.2510, diff: 0.0529
Real distance: 0.0563, model distance: 0.0902, diff: 0.0339
Real distance: 0.0196, model distance: 0.0697, diff: 0.0502
Real distance: 0.0528, model distance: 0.0702, diff: 0.0174
Real distance: 0.3036, model distance: 0.3304, diff: 0.0268
Real distance: 0.0096, model distance: 0.0063, diff: 0.0034
Real distance: 0.0424, model distance: 0.0770, diff: 0.0346
Real distance: 0.0160, model distance: 0.0210, diff: 0.0050
Real distance: 0.1597, model distance: 0.1694, diff: 0.0096
Real distance: 0.0481, model distance: 0.0971, diff: 0.0490
Real distance: 0.2061, model distance: 0.2435, diff: 0.0374
Real distance: 0.5260, model distance: 0.5221, diff: 0.0039
Real distance: 0.3177, model distance: 0.2884, diff: 0.0292
Real distance: 0.3534, model distance: 0.3296, diff: 0.0238
Real distance: 0.3949, model distance: 0.3833, diff: 0.0116
Real distance: 0.0682, model distance: 0.1123, diff: 0.0442
Real distance: 0.4536, model distance: 0.4139, diff: 0.0397
Real distance: 0.1939, model distance: 0.2025, diff: 0.0086
Real distance: 0.0157, model distance: 0.0304, diff: 0.0147
Real distance: 0.2265, model distance: 0.2110, diff: 0.0155
Real distance: 0.0162, model distance: 0.0333, diff: 0.0171
Real distance: 0.1739, model distance: 0.1986, diff: 0.0248
Real distance: 0.3771, model distance: 0.3595, diff: 0.0177
Real distance: 0.0119, model distance: 0.0587, diff: 0.0467
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.4819, model distance: 0.4084, diff: 0.0735
Real distance: 0.0096, model distance: 0.0074, diff: 0.0021
Real distance: 0.6654, model distance: 0.6778, diff: 0.0124
Real distance: 0.0586, model distance: 0.1125, diff: 0.0539
Real distance: 0.4307, model distance: 0.4205, diff: 0.0102
Real distance: 0.0321, model distance: 0.0780, diff: 0.0459
Real distance: 0.0390, model distance: 0.0995, diff: 0.0605
Real distance: 0.4294, model distance: 0.3918, diff: 0.0377
Real distance: 0.5251, model distance: 0.5175, diff: 0.0076
Real distance: 0.2479, model distance: 0.2281, diff: 0.0198
Real distance: 0.6404, model distance: 0.6525, diff: 0.0121
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3051, model distance: 0.3455, diff: 0.0404
Real distance: 0.0041, model distance: 0.0222, diff: 0.0181
Real distance: 0.0049, model distance: 0.0095, diff: 0.0046
Real distance: 0.5341, model distance: 0.5041, diff: 0.0300
Real distance: 0.0632, model distance: 0.1341, diff: 0.0709
Real distance: 0.6208, model distance: 0.6241, diff: 0.0033
Real distance: 0.0643, model distance: 0.1056, diff: 0.0413
Real distance: 0.0466, model distance: 0.0748, diff: 0.0282
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1951, model distance: 0.2388, diff: 0.0437
Real distance: 0.0094, model distance: 0.0410, diff: 0.0317
Real distance: 0.1490, model distance: 0.1969, diff: 0.0480
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.6534, model distance: 0.6869, diff: 0.0335
Real distance: 0.5587, model distance: 0.5457, diff: 0.0130
Real distance: 0.0808, model distance: 0.1507, diff: 0.0699
Real distance: 0.3803, model distance: 0.3221, diff: 0.0583
Real distance: 0.3525, model distance: 0.3747, diff: 0.0222
Real distance: 0.0776, model distance: 0.1287, diff: 0.0511
Real distance: 0.4475, model distance: 0.3918, diff: 0.0557
Real distance: 0.0149, model distance: 0.0352, diff: 0.0202
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2351, model distance: 0.2545, diff: 0.0194
Real distance: 0.1764, model distance: 0.1775, diff: 0.0011
Real distance: 0.2907, model distance: 0.3129, diff: 0.0222
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1345, model distance: 0.1485, diff: 0.0140
Real distance: 0.0748, model distance: 0.1226, diff: 0.0478
Real distance: 0.0513, model distance: 0.0746, diff: 0.0233
Real distance: 0.0112, model distance: 0.0450, diff: 0.0337
Real distance: 0.0092, model distance: 0.0156, diff: 0.0064
Real distance: 0.0019, model distance: 0.0510, diff: 0.0491
Real distance: 0.4835, model distance: 0.4483, diff: 0.0351
Real distance: 0.1112, model distance: 0.1696, diff: 0.0584
Real distance: 0.0349, model distance: 0.0945, diff: 0.0596
Real distance: 0.0297, model distance: 0.0724, diff: 0.0427
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0075, model distance: 0.0056, diff: 0.0019
Real distance: 0.0249, model distance: 0.0325, diff: 0.0076
Real distance: 0.1121, model distance: 0.1483, diff: 0.0362
Real distance: 0.0315, model distance: 0.0332, diff: 0.0018
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0057, model distance: 0.0071, diff: 0.0014
Real distance: 0.1157, model distance: 0.1463, diff: 0.0306
Real distance: 0.4912, model distance: 0.4807, diff: 0.0105
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0893, model distance: 0.1562, diff: 0.0669
Real distance: 0.6679, model distance: 0.6818, diff: 0.0139
Real distance: 0.0258, model distance: 0.0392, diff: 0.0133
Real distance: 0.3489, model distance: 0.3084, diff: 0.0405
Real distance: 0.0150, model distance: 0.0453, diff: 0.0303
Real distance: 0.5277, model distance: 0.5173, diff: 0.0104
Real distance: 0.0648, model distance: 0.1082, diff: 0.0434
Real distance: 0.0413, model distance: 0.0952, diff: 0.0539
Real distance: 0.0054, model distance: 0.0295, diff: 0.0241
Real distance: 0.3036, model distance: 0.3217, diff: 0.0181
Real distance: 0.0610, model distance: 0.0886, diff: 0.0276
Real distance: 0.3042, model distance: 0.2809, diff: 0.0233
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1125, model distance: 0.1843, diff: 0.0718
Real distance: 0.2315, model distance: 0.2191, diff: 0.0124
Real distance: 0.5044, model distance: 0.4550, diff: 0.0494
Real distance: 0.0120, model distance: 0.0706, diff: 0.0585
Real distance: 0.0913, model distance: 0.1817, diff: 0.0904
Real distance: 0.2201, model distance: 0.2725, diff: 0.0524
Real distance: 0.1743, model distance: 0.2315, diff: 0.0572
Real distance: 0.0092, model distance: 0.0369, diff: 0.0277
Real distance: 0.4035, model distance: 0.4181, diff: 0.0147
Real distance: 0.0528, model distance: 0.0962, diff: 0.0434
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0804, model distance: 0.1018, diff: 0.0214
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2387, model distance: 0.2700, diff: 0.0313
Real distance: 0.5171, model distance: 0.4687, diff: 0.0484
Real distance: 0.2521, model distance: 0.2518, diff: 0.0003
Real distance: 0.0100, model distance: 0.0185, diff: 0.0085
Real distance: 0.6060, model distance: 0.5966, diff: 0.0094
Real distance: 0.0012, model distance: 0.0411, diff: 0.0399
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3048, model distance: 0.3348, diff: 0.0300
Real distance: 0.0073, model distance: 0.0482, diff: 0.0409
Real distance: 0.0485, model distance: 0.1200, diff: 0.0715
Real distance: 0.3897, model distance: 0.3759, diff: 0.0137
Real distance: 0.3949, model distance: 0.3930, diff: 0.0019
Real distance: 0.1665, model distance: 0.2309, diff: 0.0645
Real distance: 0.0041, model distance: 0.0282, diff: 0.0240
Real distance: 0.6508, model distance: 0.6806, diff: 0.0298
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0132, model distance: 0.0586, diff: 0.0453
Real distance: 0.0109, model distance: 0.0209, diff: 0.0100
Real distance: 0.2221, model distance: 0.2430, diff: 0.0208
Real distance: 0.0757, model distance: 0.1704, diff: 0.0947
Real distance: 0.0900, model distance: 0.1096, diff: 0.0196
Real distance: 0.5874, model distance: 0.5409, diff: 0.0466
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0923, model distance: 0.1387, diff: 0.0464
Real distance: 0.0104, model distance: 0.0279, diff: 0.0175
Real distance: 0.0454, model distance: 0.1009, diff: 0.0555
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0448, model distance: 0.1074, diff: 0.0625
Real distance: 0.0760, model distance: 0.1179, diff: 0.0419
Real distance: 0.2234, model distance: 0.2754, diff: 0.0520
Real distance: 0.1277, model distance: 0.1461, diff: 0.0184
Real distance: 0.0627, model distance: 0.1215, diff: 0.0588
Real distance: 0.6035, model distance: 0.6210, diff: 0.0175
Real distance: 0.2893, model distance: 0.3301, diff: 0.0408
Real distance: 0.1894, model distance: 0.2393, diff: 0.0498
Real distance: 0.1887, model distance: 0.1716, diff: 0.0171
Real distance: 0.0106, model distance: 0.0346, diff: 0.0240
Real distance: 0.0303, model distance: 0.0552, diff: 0.0249
Real distance: 0.3970, model distance: 0.3546, diff: 0.0424
Real distance: 0.4552, model distance: 0.4627, diff: 0.0075
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3009, model distance: 0.2908, diff: 0.0101
Real distance: 0.1688, model distance: 0.1815, diff: 0.0127
Real distance: 0.0229, model distance: 0.0548, diff: 0.0319
Real distance: 0.6403, model distance: 0.6467, diff: 0.0063
Real distance: 0.0842, model distance: 0.1294, diff: 0.0452
Real distance: 0.0034, model distance: 0.0427, diff: 0.0393
Real distance: 0.0315, model distance: 0.0867, diff: 0.0552
Real distance: 0.0589, model distance: 0.0984, diff: 0.0394
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2699, model distance: 0.2725, diff: 0.0026
Real distance: 0.4425, model distance: 0.3989, diff: 0.0436
Real distance: 0.4442, model distance: 0.4562, diff: 0.0120
Real distance: 0.0501, model distance: 0.1065, diff: 0.0565
Real distance: 0.6379, model distance: 0.6480, diff: 0.0102
Real distance: 0.2321, model distance: 0.2729, diff: 0.0408
Real distance: 0.0185, model distance: 0.0479, diff: 0.0294
Real distance: 0.0259, model distance: 0.0584, diff: 0.0325
Real distance: 0.0451, model distance: 0.0949, diff: 0.0498
Real distance: 0.2012, model distance: 0.2349, diff: 0.0337
Real distance: 0.2910, model distance: 0.2707, diff: 0.0203
Real distance: 0.0063, model distance: 0.0192, diff: 0.0129
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0823, model distance: 0.1413, diff: 0.0590
Real distance: 0.6931, model distance: 0.6607, diff: 0.0324
Real distance: 0.2345, model distance: 0.2078, diff: 0.0267
Real distance: 0.3116, model distance: 0.2980, diff: 0.0136
Real distance: 0.0036, model distance: 0.0253, diff: 0.0218
Real distance: 0.1490, model distance: 0.1658, diff: 0.0169
Real distance: 0.1763, model distance: 0.1966, diff: 0.0203
Real distance: 0.1554, model distance: 0.2009, diff: 0.0455
Real distance: 0.3940, model distance: 0.3628, diff: 0.0311
Real distance: 0.2867, model distance: 0.3250, diff: 0.0383
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1541, model distance: 0.1932, diff: 0.0391
Real distance: 0.0326, model distance: 0.0541, diff: 0.0215
Real distance: 0.0172, model distance: 0.0275, diff: 0.0103
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3968, model distance: 0.3641, diff: 0.0327
Real distance: 0.0141, model distance: 0.0287, diff: 0.0147
Real distance: 0.1988, model distance: 0.2097, diff: 0.0109
Real distance: 0.2917, model distance: 0.2756, diff: 0.0162
Real distance: 0.5776, model distance: 0.5505, diff: 0.0271
Real distance: 0.0571, model distance: 0.1139, diff: 0.0568
Real distance: 0.0662, model distance: 0.1406, diff: 0.0745
Real distance: 0.6329, model distance: 0.6517, diff: 0.0188
Real distance: 0.0402, model distance: 0.0701, diff: 0.0299
Real distance: 0.0653, model distance: 0.1147, diff: 0.0494
Real distance: 0.0273, model distance: 0.0647, diff: 0.0374
Real distance: 0.0613, model distance: 0.0800, diff: 0.0187
Real distance: 0.2732, model distance: 0.2985, diff: 0.0253
Real distance: 0.0578, model distance: 0.1005, diff: 0.0427
Real distance: 0.3483, model distance: 0.3303, diff: 0.0180
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1467, model distance: 0.2073, diff: 0.0606
Real distance: 0.1413, model distance: 0.2116, diff: 0.0703
Real distance: 0.0927, model distance: 0.1210, diff: 0.0282
Real distance: 0.0668, model distance: 0.1223, diff: 0.0555
Real distance: 0.0834, model distance: 0.1187, diff: 0.0353
Real distance: 0.0139, model distance: 0.0402, diff: 0.0263
Real distance: 0.1144, model distance: 0.1415, diff: 0.0272
Real distance: 0.3027, model distance: 0.3215, diff: 0.0188
Real distance: 0.0413, model distance: 0.0741, diff: 0.0328
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0674, model distance: 0.1069, diff: 0.0395
Real distance: 0.1715, model distance: 0.2303, diff: 0.0588
Real distance: 0.0997, model distance: 0.1804, diff: 0.0806
Real distance: 0.3499, model distance: 0.3699, diff: 0.0201
Real distance: 0.1009, model distance: 0.1973, diff: 0.0964
Real distance: 0.2276, model distance: 0.2468, diff: 0.0192
Real distance: 0.0301, model distance: 0.0522, diff: 0.0221
Real distance: 0.1251, model distance: 0.1461, diff: 0.0210
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1119, model distance: 0.1466, diff: 0.0347
Real distance: 0.0393, model distance: 0.0617, diff: 0.0224
Real distance: 0.3900, model distance: 0.3739, diff: 0.0161
Real distance: 0.0241, model distance: 0.0646, diff: 0.0405
Real distance: 0.2413, model distance: 0.2318, diff: 0.0095
Real distance: 0.0510, model distance: 0.0920, diff: 0.0410
Real distance: 0.0219, model distance: 0.0653, diff: 0.0434
Real distance: 0.1746, model distance: 0.1788, diff: 0.0042
Real distance: 0.5192, model distance: 0.5082, diff: 0.0111
Real distance: 0.0303, model distance: 0.0467, diff: 0.0164
Real distance: 0.0155, model distance: 0.0378, diff: 0.0224
Real distance: 0.0131, model distance: 0.0407, diff: 0.0275
Real distance: 0.2733, model distance: 0.3019, diff: 0.0286
Real distance: 0.6010, model distance: 0.6034, diff: 0.0025
Real distance: 0.0660, model distance: 0.1064, diff: 0.0404
Real distance: 0.4093, model distance: 0.3612, diff: 0.0481
Real distance: 0.3645, model distance: 0.3771, diff: 0.0126
Real distance: 0.6433, model distance: 0.6710, diff: 0.0277
Real distance: 0.6089, model distance: 0.6040, diff: 0.0049
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0381, model distance: 0.0746, diff: 0.0364
Real distance: 0.2903, model distance: 0.3282, diff: 0.0379
Real distance: 0.0087, model distance: 0.0300, diff: 0.0213
Real distance: 0.0668, model distance: 0.0852, diff: 0.0185
Real distance: 0.0867, model distance: 0.1209, diff: 0.0342
Real distance: 0.1101, model distance: 0.1482, diff: 0.0381
Real distance: 0.3515, model distance: 0.3761, diff: 0.0246
Real distance: 0.3272, model distance: 0.3187, diff: 0.0084
Real distance: 0.2465, model distance: 0.2821, diff: 0.0356
Real distance: 0.0740, model distance: 0.1234, diff: 0.0494
Real distance: 0.0572, model distance: 0.0904, diff: 0.0332
Real distance: 0.3310, model distance: 0.3060, diff: 0.0250
Real distance: 0.0980, model distance: 0.1416, diff: 0.0435
Real distance: 0.1600, model distance: 0.1716, diff: 0.0116
Real distance: 0.4357, model distance: 0.4411, diff: 0.0053
Real distance: 0.0189, model distance: 0.0542, diff: 0.0352
Real distance: 0.0735, model distance: 0.1476, diff: 0.0741
Real distance: 0.0330, model distance: 0.0575, diff: 0.0245
Real distance: 0.1749, model distance: 0.2015, diff: 0.0266
Real distance: 0.0128, model distance: 0.0489, diff: 0.0361
Real distance: 0.0585, model distance: 0.0668, diff: 0.0083
Real distance: 0.0147, model distance: 0.0599, diff: 0.0452
Real distance: 0.0253, model distance: 0.0560, diff: 0.0307
Real distance: 0.2404, model distance: 0.2893, diff: 0.0488
Real distance: 0.1020, model distance: 0.1495, diff: 0.0475
Real distance: 0.3077, model distance: 0.3107, diff: 0.0030
Real distance: 0.0208, model distance: 0.0539, diff: 0.0331
Real distance: 0.0080, model distance: 0.0584, diff: 0.0504
Real distance: 0.1153, model distance: 0.1555, diff: 0.0402
Real distance: 0.3086, model distance: 0.3224, diff: 0.0138
Real distance: 0.1061, model distance: 0.1832, diff: 0.0771
Real distance: 0.1182, model distance: 0.1543, diff: 0.0362
Real distance: 0.0572, model distance: 0.1065, diff: 0.0493
Real distance: 0.0654, model distance: 0.1398, diff: 0.0744
Real distance: 0.0160, model distance: 0.0323, diff: 0.0163
Real distance: 0.0259, model distance: 0.0765, diff: 0.0507
Real distance: 0.1245, model distance: 0.1478, diff: 0.0233
Real distance: 0.3440, model distance: 0.3185, diff: 0.0255
Real distance: 0.5684, model distance: 0.5676, diff: 0.0008
Real distance: 0.1956, model distance: 0.2018, diff: 0.0062
Real distance: 0.4997, model distance: 0.4909, diff: 0.0088
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2708, model distance: 0.3136, diff: 0.0428
Real distance: 0.0459, model distance: 0.0947, diff: 0.0488
Real distance: 0.0141, model distance: 0.0389, diff: 0.0248
Real distance: 0.1247, model distance: 0.1449, diff: 0.0202
Real distance: 0.0055, model distance: 0.0315, diff: 0.0260
Real distance: 0.1629, model distance: 0.1809, diff: 0.0180
Real distance: 0.4872, model distance: 0.4856, diff: 0.0017
Real distance: 0.2215, model distance: 0.2134, diff: 0.0080
Real distance: 0.0089, model distance: 0.0046, diff: 0.0043
Real distance: 0.0897, model distance: 0.1205, diff: 0.0308
Real distance: 0.0065, model distance: 0.0040, diff: 0.0024
Real distance: 0.0097, model distance: 0.0258, diff: 0.0161
Real distance: 0.3804, model distance: 0.3942, diff: 0.0139
Real distance: 0.5903, model distance: 0.5891, diff: 0.0012
Real distance: 0.5720, model distance: 0.5711, diff: 0.0009
Real distance: 0.0106, model distance: 0.0121, diff: 0.0015
Real distance: 0.0113, model distance: 0.0158, diff: 0.0046
Real distance: 0.0131, model distance: 0.0422, diff: 0.0290
Real distance: 0.0062, model distance: 0.0051, diff: 0.0011
Real distance: 0.2424, model distance: 0.2535, diff: 0.0110
Real distance: 0.0996, model distance: 0.1700, diff: 0.0704
Real distance: 0.2602, model distance: 0.2793, diff: 0.0192
Real distance: 0.4793, model distance: 0.4760, diff: 0.0033
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1035, model distance: 0.1836, diff: 0.0801
Real distance: 0.1076, model distance: 0.1530, diff: 0.0454
Real distance: 0.5304, model distance: 0.5042, diff: 0.0262
Real distance: 0.6078, model distance: 0.6065, diff: 0.0013
Real distance: 0.0231, model distance: 0.0621, diff: 0.0391
Real distance: 0.4280, model distance: 0.3912, diff: 0.0368
Real distance: 0.0280, model distance: 0.0521, diff: 0.0241
Real distance: 0.2167, model distance: 0.2027, diff: 0.0140
Real distance: 0.0662, model distance: 0.0968, diff: 0.0306
Real distance: 0.3289, model distance: 0.3017, diff: 0.0271
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3114, model distance: 0.3635, diff: 0.0521
Real distance: 0.2595, model distance: 0.2504, diff: 0.0090
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1067, model distance: 0.1690, diff: 0.0623
Real distance: 0.4658, model distance: 0.4122, diff: 0.0536
Real distance: 0.4542, model distance: 0.4212, diff: 0.0330
Real distance: 0.4393, model distance: 0.4149, diff: 0.0244
Real distance: 0.0207, model distance: 0.0755, diff: 0.0549
Real distance: 0.2903, model distance: 0.2746, diff: 0.0157
Real distance: 0.0499, model distance: 0.1129, diff: 0.0631
Real distance: 0.4509, model distance: 0.4372, diff: 0.0137
Real distance: 0.0199, model distance: 0.0514, diff: 0.0315
Real distance: 0.2539, model distance: 0.2418, diff: 0.0121
Real distance: 0.0850, model distance: 0.1246, diff: 0.0396
Real distance: 0.0198, model distance: 0.0206, diff: 0.0008
Real distance: 0.5759, model distance: 0.5524, diff: 0.0235
Real distance: 0.0371, model distance: 0.0804, diff: 0.0433
Real distance: 0.0027, model distance: 0.0155, diff: 0.0128
Real distance: 0.0656, model distance: 0.1084, diff: 0.0428
Real distance: 0.0583, model distance: 0.0989, diff: 0.0406
Real distance: 0.0883, model distance: 0.1158, diff: 0.0275
Real distance: 0.1307, model distance: 0.1636, diff: 0.0329
Real distance: 0.4897, model distance: 0.4409, diff: 0.0487
Real distance: 0.0383, model distance: 0.0973, diff: 0.0590
Real distance: 0.1119, model distance: 0.1364, diff: 0.0245
Real distance: 0.6369, model distance: 0.6385, diff: 0.0016
Real distance: 0.6197, model distance: 0.6375, diff: 0.0178
Real distance: 0.0370, model distance: 0.0601, diff: 0.0231
Real distance: 0.6314, model distance: 0.6463, diff: 0.0149
Real distance: 0.1460, model distance: 0.2272, diff: 0.0812
Real distance: 0.2740, model distance: 0.3389, diff: 0.0649
Real distance: 0.1769, model distance: 0.1824, diff: 0.0056
Real distance: 0.3446, model distance: 0.2987, diff: 0.0459
Real distance: 0.0414, model distance: 0.0885, diff: 0.0471
Real distance: 0.0615, model distance: 0.0989, diff: 0.0374
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1677, model distance: 0.2041, diff: 0.0364
Real distance: 0.2248, model distance: 0.2336, diff: 0.0088
Real distance: 0.1390, model distance: 0.1667, diff: 0.0277
Real distance: 0.4221, model distance: 0.3928, diff: 0.0293
Real distance: 0.2931, model distance: 0.2674, diff: 0.0258
Real distance: 0.0929, model distance: 0.1339, diff: 0.0410
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.6769, model distance: 0.7580, diff: 0.0811
Real distance: 0.0290, model distance: 0.0499, diff: 0.0209
Real distance: 0.6302, model distance: 0.6073, diff: 0.0229
Real distance: 0.5633, model distance: 0.5506, diff: 0.0127
Real distance: 0.1637, model distance: 0.1803, diff: 0.0165
Real distance: 0.0779, model distance: 0.1083, diff: 0.0304
Real distance: 0.0462, model distance: 0.0930, diff: 0.0468
Real distance: 0.1248, model distance: 0.1652, diff: 0.0404
Real distance: 0.0847, model distance: 0.1476, diff: 0.0629
Real distance: 0.2843, model distance: 0.2834, diff: 0.0009
Real distance: 0.0844, model distance: 0.1273, diff: 0.0430
Real distance: 0.2608, model distance: 0.2638, diff: 0.0030
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3714, model distance: 0.3633, diff: 0.0081
Real distance: 0.2972, model distance: 0.3024, diff: 0.0052
Real distance: 0.0057, model distance: 0.0033, diff: 0.0024
Real distance: 0.1707, model distance: 0.1783, diff: 0.0076
Real distance: 0.1495, model distance: 0.1428, diff: 0.0067
Real distance: 0.0510, model distance: 0.0831, diff: 0.0321
Real distance: 0.3549, model distance: 0.3275, diff: 0.0274
Real distance: 0.0257, model distance: 0.0563, diff: 0.0306
Real distance: 0.0112, model distance: 0.0371, diff: 0.0259
Real distance: 0.5841, model distance: 0.5586, diff: 0.0254
Real distance: 0.0123, model distance: 0.0216, diff: 0.0093
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0093, model distance: 0.0349, diff: 0.0257
Real distance: 0.0685, model distance: 0.1096, diff: 0.0410
Real distance: 0.4518, model distance: 0.4222, diff: 0.0296
Real distance: 0.5247, model distance: 0.5058, diff: 0.0189
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2781, model distance: 0.3098, diff: 0.0316
Real distance: 0.0672, model distance: 0.1001, diff: 0.0330
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1505, model distance: 0.2357, diff: 0.0852
Real distance: 0.0095, model distance: 0.0117, diff: 0.0022
Real distance: 0.0039, model distance: 0.0064, diff: 0.0025
Real distance: 0.0935, model distance: 0.1417, diff: 0.0481
Real distance: 0.4272, model distance: 0.3844, diff: 0.0428
Real distance: 0.0930, model distance: 0.1864, diff: 0.0934
Real distance: 0.3176, model distance: 0.2968, diff: 0.0207
Real distance: 0.0069, model distance: 0.0354, diff: 0.0286
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.6414, model distance: 0.6676, diff: 0.0262
Real distance: 0.0069, model distance: 0.0070, diff: 0.0001
Real distance: 0.0643, model distance: 0.1022, diff: 0.0379
Real distance: 0.0792, model distance: 0.1087, diff: 0.0295
Real distance: 0.1550, model distance: 0.1968, diff: 0.0418
Real distance: 0.4475, model distance: 0.4255, diff: 0.0220
Real distance: 0.1591, model distance: 0.1963, diff: 0.0372
Real distance: 0.3609, model distance: 0.3269, diff: 0.0340
Real distance: 0.6523, model distance: 0.6978, diff: 0.0455
Real distance: 0.4649, model distance: 0.4338, diff: 0.0311
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.0132, model distance: 0.0166, diff: 0.0033
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.3936, model distance: 0.3738, diff: 0.0198
Real distance: 0.0826, model distance: 0.1220, diff: 0.0394
Real distance: 0.0437, model distance: 0.0886, diff: 0.0449
Real distance: 0.0039, model distance: 0.0153, diff: 0.0114
Real distance: 0.2323, model distance: 0.2499, diff: 0.0175
Real distance: 0.0056, model distance: 0.0157, diff: 0.0101
Real distance: 0.0336, model distance: 0.0428, diff: 0.0092
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.4024, model distance: 0.3942, diff: 0.0081
Real distance: 0.0836, model distance: 0.1620, diff: 0.0784
Real distance: 0.0165, model distance: 0.0297, diff: 0.0132
Real distance: 0.0060, model distance: 0.0133, diff: 0.0073
Real distance: 0.4049, model distance: 0.4009, diff: 0.0039
Real distance: 0.6556, model distance: 0.6697, diff: 0.0141
Real distance: 0.4934, model distance: 0.4561, diff: 0.0374
Real distance: 0.0262, model distance: 0.0438, diff: 0.0176
Real distance: 0.5271, model distance: 0.5056, diff: 0.0215
Real distance: 0.0282, model distance: 0.0920, diff: 0.0638
Real distance: 0.0033, model distance: 0.0348, diff: 0.0315
Real distance: 0.0065, model distance: 0.0553, diff: 0.0488
Real distance: 0.3854, model distance: 0.3628, diff: 0.0226
Real distance: 0.1425, model distance: 0.1670, diff: 0.0246
Real distance: 0.0591, model distance: 0.0866, diff: 0.0274
Real distance: 0.3199, model distance: 0.3342, diff: 0.0142
Real distance: 0.0157, model distance: 0.0526, diff: 0.0369
Real distance: 0.0855, model distance: 0.1410, diff: 0.0555
Real distance: 0.1714, model distance: 0.1820, diff: 0.0106
Real distance: 0.0088, model distance: 0.0390, diff: 0.0302
Real distance: 0.1080, model distance: 0.1703, diff: 0.0623
Real distance: 0.2222, model distance: 0.2141, diff: 0.0081
Real distance: 0.4252, model distance: 0.4114, diff: 0.0138
Real distance: 0.6018, model distance: 0.6086, diff: 0.0067
Real distance: 0.0979, model distance: 0.1395, diff: 0.0416
Real distance: 0.3521, model distance: 0.3440, diff: 0.0081
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.5528, model distance: 0.5410, diff: 0.0118
Real distance: 0.0294, model distance: 0.0598, diff: 0.0305
Real distance: 0.0241, model distance: 0.0437, diff: 0.0196
Real distance: 0.2062, model distance: 0.2408, diff: 0.0347
Real distance: 0.3142, model distance: 0.3027, diff: 0.0115
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.1036, model distance: 0.1605, diff: 0.0568
Real distance: 0.0050, model distance: 0.0182, diff: 0.0132
Real distance: 0.1014, model distance: 0.2179, diff: 0.1165
Real distance: 0.0523, model distance: 0.1076, diff: 0.0552
Real distance: 0.0815, model distance: 0.1391, diff: 0.0576
Real distance: 0.0083, model distance: 0.0104, diff: 0.0020
